X,Y,Z,stress
0.0008,0.0001,0.00085,588.0839163
0.0008,0.0001,0.0009,577.8958414
0.0008,0.0001,0.00095,542.1020275
0.0008,0.00015,5.00E-05,710.4212623
0.0008,0.00015,0.0001,700.3463216
0.0008,0.00015,0.00015,688.4055579
0.0008,0.00015,0.0002,690.2028504
0.0008,0.00015,0.00025,699.4359825
0.0008,0.00015,0.0003,705.0994857
0.0008,0.00015,0.00035,700.897993
0.0008,0.00015,0.0004,698.7701179
0.0008,0.00015,0.00045,691.0468843
0.0008,0.00015,0.0005,670.7322899
0.0008,0.00015,0.00055,674.0978085
0.0008,0.00015,0.0006,674.5374346
0.0008,0.00015,0.00065,679.060839
0.0008,0.00015,0.0007,670.4295043
0.0008,0.00015,0.00075,616.5743002
0.0008,0.00015,0.0008,576.4073666
0.0008,0.00015,0.00085,549.5886804
0.0008,0.00015,0.0009,517.3108538
0.0008,0.00015,0.00095,475.654693
0.0008,0.0002,5.00E-05,703.3394056
0.0008,0.0002,0.0001,691.3844554
0.0008,0.0002,0.00015,692.7376001
0.0008,0.0002,0.0002,699.2705026
0.0008,0.0002,0.00025,705.3503476
0.0008,0.0002,0.0003,703.0371912
0.0008,0.0002,0.00035,699.744704
0.0008,0.0002,0.0004,698.2563788
0.0008,0.0002,0.00045,691.334993
0.0008,0.0002,0.0005,671.009016
0.0008,0.0002,0.00055,641.3831132
0.0008,0.0002,0.0006,639.5072447
0.0008,0.0002,0.00065,645.8325246
0.0008,0.0002,0.0007,644.5825121
0.0008,0.0002,0.00075,590.763647
0.0008,0.0002,0.0008,568.5738188
0.0008,0.0002,0.00085,537.2629337
0.0008,0.0002,0.0009,491.3343075
0.0008,0.0002,0.00095,458.2943007
0.0008,0.00025,5.00E-05,715.3577427
0.0008,0.00025,0.0001,704.6535519
0.0008,0.00025,0.00015,730.7989923
0.0008,0.00025,0.0002,711.2875086
0.0008,0.00025,0.00025,713.8557745
0.0008,0.00025,0.0003,715.7781891
0.0008,0.00025,0.00035,728.7755042
0.0008,0.00025,0.0004,731.7901878
0.0008,0.00025,0.00045,721.9265406
0.0008,0.00025,0.0005,684.2402302
0.0008,0.00025,0.00055,654.6379502
0.0008,0.00025,0.0006,637.5503979
0.0008,0.00025,0.00065,611.7099742
0.0008,0.00025,0.0007,610.2673824
0.0008,0.00025,0.00075,587.5655082
0.0008,0.00025,0.0008,521.26452
0.0008,0.00025,0.00085,493.2411075
0.0008,0.00025,0.0009,439.1836573
0.0008,0.00025,0.00095,425.2575102
0.0008,0.0003,5.00E-05,736.6835652
0.0008,0.0003,0.0001,731.3532192
0.0008,0.0003,0.00015,728.1832964
0.0008,0.0003,0.0002,717.3542738
0.0008,0.0003,0.00025,716.9684917
0.0008,0.0003,0.0003,736.4570145
0.0008,0.0003,0.00035,754.8861814
0.0008,0.0003,0.0004,770.7074475
0.0008,0.0003,0.00045,729.8397407
0.0008,0.0003,0.0005,683.7424033
0.0008,0.0003,0.00055,656.583193
0.0008,0.0003,0.0006,622.1898917
0.0008,0.0003,0.00065,596.1481646
0.0008,0.0003,0.0007,558.7772271
0.0008,0.0003,0.00075,540.8727701
0.0008,0.0003,0.0008,456.1561154
0.0008,0.0003,0.00085,412.2563488
0.0008,0.0003,0.0009,387.300617
0.0008,0.0003,0.00095,345.1144946
0.0008,0.00035,5.00E-05,754.4708504
0.0008,0.00035,0.0001,713.2968523
0.0008,0.00035,0.00015,697.9300178
0.0008,0.00035,0.0002,693.1986321
0.0008,0.00035,0.00025,681.0350491
0.0008,0.00035,0.0003,680.7044647
0.0008,0.00035,0.00035,760.1051614
0.0008,0.00035,0.0004,728.993511
0.0008,0.00035,0.00045,665.8845164
0.0008,0.00035,0.0005,625.3265762
0.0008,0.00035,0.00055,645.1753425
0.0008,0.00035,0.0006,670.3809353
0.0008,0.00035,0.00065,626.4419234
0.0008,0.00035,0.0007,555.4558069
0.0008,0.00035,0.00075,534.6665154
0.0008,0.00035,0.0008,400.3280555
0.0008,0.00035,0.00085,325.8112288
0.0008,0.00035,0.0009,310.4211266
0.0008,0.00035,0.00095,379.5901432
0.0008,0.0004,5.00E-05,734.9909436
0.0008,0.0004,0.0001,707.5911907
0.0008,0.0004,0.00015,666.4171926
0.0008,0.0004,0.0002,677.1301125
0.0008,0.0004,0.00025,656.2592262
0.0008,0.0004,0.0003,658.1059483
0.0008,0.0004,0.00035,693.8358773
0.0008,0.0004,0.0004,620.6782423
0.0008,0.0004,0.00045,540.3679963
0.0008,0.0004,0.0005,549.5335601
0.0008,0.0004,0.00055,725.6694297
0.0008,0.0004,0.0006,785.8990019
0.0008,0.0004,0.00065,746.3533235
0.0008,0.0004,0.0007,687.546151
0.0008,0.0004,0.00075,636.5274769
0.0008,0.0004,0.0008,489.0719928
0.0008,0.0004,0.00085,216.9815617
0.0008,0.0004,0.0009,317.5071447
0.0008,0.0004,0.00095,335.8824766
0.0008,0.00045,5.00E-05,703.8049086
0.0008,0.00045,0.0001,699.5785395
0.0008,0.00045,0.00015,657.4129655
0.0008,0.00045,0.0002,650.1979617
0.0008,0.00045,0.00025,644.8353576
0.0008,0.00045,0.0003,643.4461873
0.0008,0.00045,0.00035,643.9830516
0.0008,0.00045,0.0004,586.1762409
0.0008,0.00045,0.00045,447.4164457
0.0008,0.00045,0.0005,659.3711754
0.0008,0.00045,0.00055,806.163517
0.0008,0.00045,0.0006,900.2940465
0.0008,0.00045,0.00065,862.0554507
0.0008,0.00045,0.0007,819.955159
0.0008,0.00045,0.00075,768.7373263
0.0008,0.00045,0.0008,671.6736214
0.0008,0.00045,0.00085,366.1286119
0.0008,0.00045,0.0009,402.8178278
0.0008,0.00045,0.00095,536.3469654
0.0008,0.0005,5.00E-05,607.5372449
0.0008,0.0005,0.0001,598.042045
0.0008,0.0005,0.00015,533.9980245
0.0008,0.0005,0.0002,527.8553366
0.0008,0.0005,0.00025,518.0307522
0.0008,0.0005,0.0003,503.4430752
0.0008,0.0005,0.00035,838.7655509
0.0008,0.0005,0.0004,623.4681506
0.0008,0.0005,0.00045,306.0237956
0.0008,0.0005,0.0005,905.0088229
0.0008,0.0005,0.00055,953.3388027
0.0008,0.0005,0.0006,1014.689091
0.0008,0.0005,0.00065,954.5333221
0.0008,0.0005,0.0007,870.2258914
0.0008,0.0005,0.00075,792.3619319
0.0008,0.0005,0.0008,717.8181104
0.0008,0.0005,0.00085,494.8762581
0.0008,0.0005,0.0009,445.3425462
0.0008,0.0005,0.00095,530.4896354
0.0008,0.00055,5.00E-05,538.1086137
0.0008,0.00055,0.0001,440.3956087
0.0008,0.00055,0.00015,347.8115853
0.0008,0.00055,0.0002,357.8568827
0.0008,0.00055,0.00025,374.2777905
0.0008,0.00055,0.0003,450.6308008
0.0008,0.00055,0.00035,898.7257773
0.0008,0.00055,0.0004,649.6647259
0.0008,0.00055,0.00045,182.2669983
0.0008,0.00055,0.0005,899.9948412
0.0008,0.00055,0.00055,980.9713529
0.0008,0.00055,0.0006,971.4141712
0.0008,0.00055,0.00065,895.6486798
0.0008,0.00055,0.0007,809.434368
0.0008,0.00055,0.00075,732.3620637
0.0008,0.00055,0.0008,625.3474535
0.0008,0.00055,0.00085,585.9816394
0.0008,0.00055,0.0009,538.593481
0.0008,0.00055,0.00095,502.7534832
0.0008,0.0006,5.00E-05,676.9803118
0.0008,0.0006,0.0001,355.9005759
0.0008,0.0006,0.00015,255.1712856
0.0008,0.0006,0.0002,177.6667852
0.0008,0.0006,0.00025,333.7097566
0.0008,0.0006,0.0003,683.7552629
0.0008,0.0006,0.00035,1055.213742
0.0008,0.0006,0.0004,828.5719038
0.0008,0.0006,0.00045,578.2874
0.0008,0.0006,0.0005,761.7912945
0.0008,0.0006,0.00055,883.6153033
0.0008,0.0006,0.0006,881.5503553
0.0008,0.0006,0.00065,822.1672016
0.0008,0.0006,0.0007,748.0734792
0.0008,0.0006,0.00075,673.4640002
0.0008,0.0006,0.0008,594.9298666
0.0008,0.0006,0.00085,542.0327028
0.0008,0.0006,0.0009,513.3796802
0.0008,0.0006,0.00095,480.5630812
0.0008,0.00065,5.00E-05,1128.715219
0.0008,0.00065,0.0001,696.3271499
0.0008,0.00065,0.00015,472.1819871
0.0008,0.00065,0.0002,455.1734632
0.0008,0.00065,0.00025,729.109838
0.0008,0.00065,0.0003,1087.304413
0.0008,0.00065,0.00035,995.7614169
0.0008,0.00065,0.0004,898.3155477
0.0008,0.00065,0.00045,863.415383
0.0008,0.00065,0.0005,842.7918032
0.0008,0.00065,0.00055,801.9198675
0.0008,0.00065,0.0006,781.1070715
0.0008,0.00065,0.00065,741.290062
0.0008,0.00065,0.0007,689.0412794
0.0008,0.00065,0.00075,614.5659366
0.0008,0.00065,0.0008,537.6523641
0.0008,0.00065,0.00085,473.3851669
0.0008,0.00065,0.0009,466.6160536
0.0008,0.00065,0.00095,478.8436967
0.0008,0.0007,5.00E-05,1043.082861
0.0008,0.0007,0.0001,827.3519885
0.0008,0.0007,0.00015,705.1427016
0.0008,0.0007,0.0002,764.8888858
0.0008,0.0007,0.00025,1001.131358
0.0008,0.0007,0.0003,984.8541759
0.0008,0.0007,0.00035,904.841414
0.0008,0.0007,0.0004,837.6313318
0.0008,0.0007,0.00045,824.5573641
0.0008,0.0007,0.0005,805.1363557
0.0008,0.0007,0.00055,766.3748548
0.0008,0.0007,0.0006,712.0793181
0.0008,0.0007,0.00065,660.24353
0.0008,0.0007,0.0007,610.8349205
0.0008,0.0007,0.00075,570.9015359
0.0008,0.0007,0.0008,516.6235279
0.0008,0.0007,0.00085,445.4428029
0.0008,0.0007,0.0009,457.3341853
0.0008,0.0007,0.00095,494.8352057
0.0008,0.00075,5.00E-05,963.8062521
0.0008,0.00075,0.0001,929.2118645
0.0008,0.00075,0.00015,929.2843916
0.0008,0.00075,0.0002,933.0145983
0.0008,0.00075,0.00025,860.7907856
0.0008,0.00075,0.0003,861.9068568
0.0008,0.00075,0.00035,832.4558615
0.0008,0.00075,0.0004,802.3620176
0.0008,0.00075,0.00045,784.6150936
0.0008,0.00075,0.0005,757.0671488
0.0008,0.00075,0.00055,705.6977389
0.0008,0.00075,0.0006,652.4529657
0.0008,0.00075,0.00065,599.4977759
0.0008,0.00075,0.0007,562.4312487
0.0008,0.00075,0.00075,527.9041895
0.0008,0.00075,0.0008,490.3637085
0.0008,0.00075,0.00085,432.6286666
0.0008,0.00075,0.0009,460.8899345
0.0008,0.00075,0.00095,499.0300008
0.0008,0.0008,5.00E-05,862.4710189
0.0008,0.0008,0.0001,899.5132432
0.0008,0.0008,0.00015,907.6154582
0.0008,0.0008,0.0002,885.1439934
0.0008,0.0008,0.00025,845.5051029
0.0008,0.0008,0.0003,799.4655253
0.0008,0.0008,0.00035,775.7478354
0.0008,0.0008,0.0004,747.9931425
0.0008,0.0008,0.00045,722.6773847
0.0008,0.0008,0.0005,691.6696182
0.0008,0.0008,0.00055,641.0529985
0.0008,0.0008,0.0006,589.3778366
0.0008,0.0008,0.00065,538.6300688
0.0008,0.0008,0.0007,517.2719996
0.0008,0.0008,0.00075,497.1965732
0.0008,0.0008,0.0008,461.065658
0.0008,0.0008,0.00085,425.2571828
0.0008,0.0008,0.0009,462.0092734
0.0008,0.0008,0.00095,506.6563629
0.0008,0.00085,5.00E-05,692.1213844
0.0008,0.00085,0.0001,828.915754
0.0008,0.00085,0.00015,884.9161832
0.0008,0.00085,0.0002,837.2733885
0.0008,0.00085,0.00025,800.9873888
0.0008,0.00085,0.0003,746.0367022
0.0008,0.00085,0.00035,715.4306194
0.0008,0.00085,0.0004,688.1201073
0.0008,0.00085,0.00045,660.8095952
0.0008,0.00085,0.0005,626.2720876
0.0008,0.00085,0.00055,583.3749876
0.0008,0.00085,0.0006,541.8057172
0.0008,0.00085,0.00065,499.2193213
0.0008,0.00085,0.0007,474.0933334
0.0008,0.00085,0.00075,483.7593777
0.0008,0.00085,0.0008,457.4833759
0.0008,0.00085,0.00085,438.094172
0.0008,0.00085,0.0009,464.8856486
0.0008,0.00085,0.00095,494.1508352
0.0008,0.0009,5.00E-05,595.4468295
0.0008,0.0009,0.0001,663.7952159
0.0008,0.0009,0.00015,656.3723087
0.0008,0.0009,0.0002,663.9566295
0.0008,0.0009,0.00025,682.2278361
0.0008,0.0009,0.0003,675.1258139
0.0008,0.0009,0.00035,657.7952224
0.0008,0.0009,0.0004,630.2494815
0.0008,0.0009,0.00045,598.7713636
0.0008,0.0009,0.0005,571.7160973
0.0008,0.0009,0.00055,536.8097129
0.0008,0.0009,0.0006,495.054675
0.0008,0.0009,0.00065,456.7258746
0.0008,0.0009,0.0007,432.025865
0.0008,0.0009,0.00075,440.3610966
0.0008,0.0009,0.0008,453.9010938
0.0008,0.0009,0.00085,451.2907836
0.0008,0.0009,0.0009,483.3220568
0.0008,0.0009,0.00095,499.4978326
0.0008,0.00095,5.00E-05,496.1296454
0.0008,0.00095,0.0001,401.3138728
0.0008,0.00095,0.00015,542.3882619
0.0008,0.00095,0.0002,638.4128509
0.0008,0.00095,0.00025,637.363939
0.0008,0.00095,0.0003,635.2682572
0.0008,0.00095,0.00035,620.0801783
0.0008,0.00095,0.0004,602.1675786
0.0008,0.00095,0.00045,564.667914
0.0008,0.00095,0.0005,526.8150386
0.0008,0.00095,0.00055,493.5597123
0.0008,0.00095,0.0006,502.8739503
0.0008,0.00095,0.00065,470.9575984
0.0008,0.00095,0.0007,438.6839985
0.0008,0.00095,0.00075,428.8563354
0.0008,0.00095,0.0008,439.1209954
0.0008,0.00095,0.00085,463.0239899
0.0008,0.00095,0.0009,479.6324804
0.0008,0.00095,0.00095,502.3808125
0.00085,5.00E-05,0.0001,717.6637301
0.00085,5.00E-05,0.00015,701.1270474
0.00085,5.00E-05,0.0002,695.957843
0.00085,5.00E-05,0.00025,708.0528836
0.00085,5.00E-05,0.0003,706.5889694
0.00085,5.00E-05,0.00035,699.0079195
0.00085,5.00E-05,0.0004,691.3489026
0.00085,5.00E-05,0.00045,695.3067622
0.00085,5.00E-05,0.0005,691.8721165
0.00085,5.00E-05,0.00055,690.7955035
0.00085,5.00E-05,0.0006,692.2834227
0.00085,5.00E-05,0.00065,686.6800553
0.00085,5.00E-05,0.0007,692.0278105
0.00085,5.00E-05,0.00075,679.5308633
0.00085,5.00E-05,0.0008,670.438647
0.00085,5.00E-05,0.00085,662.5646225
0.00085,5.00E-05,0.0009,662.2538959
0.00085,0.0001,5.00E-05,739.6367053
0.00085,0.0001,0.0001,723.0896397
0.00085,0.0001,0.00015,707.5091332
0.00085,0.0001,0.0002,708.9761998
0.00085,0.0001,0.00025,721.0683712
0.00085,0.0001,0.0003,730.1147727
0.00085,0.0001,0.00035,725.2561962
0.00085,0.0001,0.0004,717.5935751
0.00085,0.0001,0.00045,706.3845539
0.00085,0.0001,0.0005,700.9299926
0.00085,0.0001,0.00055,700.1889193
0.00085,0.0001,0.0006,699.447846
0.00085,0.0001,0.00065,698.7067727
0.00085,0.0001,0.0007,694.3360406
0.00085,0.0001,0.00075,662.1053483
0.00085,0.0001,0.0008,649.7932479
0.00085,0.0001,0.00085,616.6907039
0.00085,0.0001,0.0009,564.6427127
0.00085,0.0001,0.00095,522.7354277
0.00085,0.00015,5.00E-05,750.7229467
0.00085,0.00015,0.0001,735.1230499
0.00085,0.00015,0.00015,723.1823023
0.00085,0.00015,0.0002,724.6494113
0.00085,0.00015,0.00025,733.7218798
0.00085,0.00015,0.0003,740.6625638
0.00085,0.00015,0.00035,736.8422507
0.00085,0.00015,0.0004,731.4889901
0.00085,0.00015,0.00045,720.2587963
0.00085,0.00015,0.0005,699.9432039
0.00085,0.00015,0.00055,694.6285011
0.00085,0.00015,0.0006,693.8874278
0.00085,0.00015,0.00065,700.7215104
0.00085,0.00015,0.0007,696.5904983
0.00085,0.00015,0.00075,642.640886
0.00085,0.00015,0.0008,611.2323475
0.00085,0.00015,0.00085,577.9300336
0.00085,0.00015,0.0009,525.8820424
0.00085,0.00015,0.00095,497.8651453
0.00085,0.0002,5.00E-05,759.6611946
0.00085,0.0002,0.0001,747.7062445
0.00085,0.0002,0.00015,735.7512944
0.00085,0.0002,0.0002,736.7458389
0.00085,0.0002,0.00025,743.6842296
0.00085,0.0002,0.0003,749.7366364
0.00085,0.0002,0.00035,746.4105867
0.00085,0.0002,0.0004,742.1058666
0.00085,0.0002,0.00045,732.1747484
0.00085,0.0002,0.0005,711.8487715
0.00085,0.0002,0.00055,691.5227945
0.00085,0.0002,0.0006,690.743954
0.00085,0.0002,0.00065,698.0206927
0.00085,0.0002,0.0007,693.9644611
0.00085,0.0002,0.00075,640.145596
0.00085,0.0002,0.0008,586.326731
0.00085,0.0002,0.00085,547.4333464
0.00085,0.0002,0.0009,513.7368664
0.00085,0.0002,0.00095,482.0081012
0.00085,0.00025,5.00E-05,783.3946932
0.00085,0.00025,0.0001,786.6340139
0.00085,0.00025,0.00015,787.8842865
0.00085,0.00025,0.0002,748.7523075
0.00085,0.00025,0.00025,752.712311
0.00085,0.00025,0.0003,759.6527487
0.00085,0.00025,0.00035,755.3612451
0.00085,0.00025,0.0004,768.7228267
0.00085,0.00025,0.00045,762.7069578
0.00085,0.00025,0.0005,725.0799857
0.00085,0.00025,0.00055,704.7540087
0.00085,0.00025,0.0006,704.085865
0.00085,0.00025,0.00065,695.9440678
0.00085,0.00025,0.0007,659.6493314
0.00085,0.00025,0.00075,605.8304664
0.00085,0.00025,0.0008,548.1976845
0.00085,0.00025,0.00085,504.2979179
0.00085,0.00025,0.0009,484.2896954
0.00085,0.00025,0.00095,451.5456148
0.00085,0.0003,5.00E-05,805.7709627
0.00085,0.0003,0.0001,794.5051575
0.00085,0.0003,0.00015,777.7075254
0.00085,0.0003,0.0002,762.9822252
0.00085,0.0003,0.00025,765.5642469
0.00085,0.0003,0.0003,771.851008
0.00085,0.0003,0.00035,789.9105722
0.00085,0.0003,0.0004,807.6279183
0.00085,0.0003,0.00045,801.5807336
0.00085,0.0003,0.0005,755.2815412
0.00085,0.0003,0.00055,717.985223
0.00085,0.0003,0.0006,702.5621167
0.00085,0.0003,0.00065,661.8960399
0.00085,0.0003,0.0007,625.3342017
0.00085,0.0003,0.00075,567.481261
0.00085,0.0003,0.0008,515.6387366
0.00085,0.0003,0.00085,471.7389701
0.00085,0.0003,0.0009,432.8709509
0.00085,0.0003,0.00095,392.6582717
0.00085,0.00035,5.00E-05,825.9861002
0.00085,0.00035,0.0001,805.8955593
0.00085,0.00035,0.00015,776.8872939
0.00085,0.00035,0.0002,761.6480402
0.00085,0.00035,0.00025,763.5378796
0.00085,0.00035,0.0003,765.3487602
0.00085,0.00035,0.00035,803.4218751
0.00085,0.00035,0.0004,826.0251229
0.00085,0.00035,0.00045,762.6007334
0.00085,0.00035,0.0005,716.8304712
0.00085,0.00035,0.00055,708.0711615
0.00085,0.00035,0.0006,733.8010885
0.00085,0.00035,0.00065,692.6053425
0.00085,0.00035,0.0007,650.4206691
0.00085,0.00035,0.00075,526.9795553
0.00085,0.00035,0.0008,459.9633988
0.00085,0.00035,0.00085,385.4465721
0.00085,0.00035,0.0009,347.2724836
0.00085,0.00035,0.00095,327.4623473
0.00085,0.0004,5.00E-05,788.9047335
0.00085,0.0004,0.0001,812.3556304
0.00085,0.0004,0.00015,767.2620082
0.00085,0.0004,0.0002,750.2241716
0.00085,0.0004,0.00025,759.5414101
0.00085,0.0004,0.0003,765.0846349
0.00085,0.0004,0.00035,791.4558972
0.00085,0.0004,0.0004,717.1031109
0.00085,0.0004,0.00045,630.7860508
0.00085,0.0004,0.0005,601.2603304
0.00085,0.0004,0.00055,715.1192151
0.00085,0.0004,0.0006,839.5586547
0.00085,0.0004,0.00065,798.3744597
0.00085,0.0004,0.0007,750.43168
0.00085,0.0004,0.00075,663.92186
0.00085,0.0004,0.0008,335.3842517
0.00085,0.0004,0.00085,260.867425
0.00085,0.0004,0.0009,250.3058883
0.00085,0.0004,0.00095,306.8220585
0.00085,0.00045,5.00E-05,751.7398905
0.00085,0.00045,0.0001,760.1589566
0.00085,0.00045,0.00015,755.7709102
0.00085,0.00045,0.0002,738.800303
0.00085,0.00045,0.00025,737.5868324
0.00085,0.00045,0.0003,722.5290413
0.00085,0.00045,0.00035,803.694368
0.00085,0.00045,0.0004,746.8920808
0.00085,0.00045,0.00045,679.3412429
0.00085,0.00045,0.0005,538.8132748
0.00085,0.00045,0.00055,722.1672687
0.00085,0.00045,0.0006,939.3900694
0.00085,0.00045,0.00065,903.6577399
0.00085,0.00045,0.0007,852.8760128
0.00085,0.00045,0.00075,800.8320878
0.00085,0.00045,0.0008,607.9818041
0.00085,0.00045,0.00085,237.6411482
0.00085,0.00045,0.0009,341.0769307
0.00085,0.00045,0.00095,389.3094517
0.00085,0.0005,5.00E-05,628.8168667
0.00085,0.0005,0.0001,618.6083827
0.00085,0.0005,0.00015,617.4230097
0.00085,0.0005,0.0002,605.7508971
0.00085,0.0005,0.00025,610.2907137
0.00085,0.0005,0.0003,582.5259292
0.00085,0.0005,0.00035,924.3499001
0.00085,0.0005,0.0004,943.2709714
0.00085,0.0005,0.00045,720.4266386
0.00085,0.0005,0.0005,881.3931731
0.00085,0.0005,0.00055,797.5029328
0.00085,0.0005,0.0006,942.6163377
0.00085,0.0005,0.00065,965.295077
0.00085,0.0005,0.0007,876.7258482
0.00085,0.0005,0.00075,791.0673126
0.00085,0.0005,0.0008,715.7144973
0.00085,0.0005,0.00085,388.7571628
0.00085,0.0005,0.0009,426.605187
0.00085,0.0005,0.00095,532.5239751
0.00085,0.00055,5.00E-05,651.8734909
0.00085,0.00055,0.0001,430.1294054
0.00085,0.00055,0.00015,429.9330607
0.00085,0.00055,0.0002,381.135046
0.00085,0.00055,0.00025,608.6857841
0.00085,0.00055,0.0003,482.0008538
0.00085,0.00055,0.00035,805.9273336
0.00085,0.00055,0.0004,1106.415771
0.00085,0.00055,0.00045,580.8226168
0.00085,0.00055,0.0005,882.2093294
0.00085,0.00055,0.00055,983.6402997
0.00085,0.00055,0.0006,885.5565471
0.00085,0.00055,0.00065,902.9517024
0.00085,0.00055,0.0007,815.1708162
0.00085,0.00055,0.00075,732.7975334
0.00085,0.00055,0.0008,656.6698247
0.00085,0.00055,0.00085,571.1694545
0.00085,0.00055,0.0009,553.6526124
0.00085,0.00055,0.00095,509.2559822
0.00085,0.0006,5.00E-05,879.2093139
0.00085,0.0006,0.0001,407.0047597
0.00085,0.0006,0.00015,244.1429878
0.00085,0.0006,0.0002,171.6032551
0.00085,0.0006,0.00025,351.4718593
0.00085,0.0006,0.0003,526.6457605
0.00085,0.0006,0.00035,1040.976498
0.00085,0.0006,0.0004,995.9020248
0.00085,0.0006,0.00045,554.6659136
0.00085,0.0006,0.0005,682.4087682
0.00085,0.0006,0.00055,875.8904284
0.00085,0.0006,0.0006,871.2083733
0.00085,0.0006,0.00065,843.2319016
0.00085,0.0006,0.0007,758.8598207
0.00085,0.0006,0.00075,674.7428132
0.00085,0.0006,0.0008,612.0204068
0.00085,0.0006,0.00085,547.9799767
0.00085,0.0006,0.0009,510.6037429
0.00085,0.0006,0.00095,482.1912419
0.00085,0.00065,5.00E-05,1230.923758
0.00085,0.00065,0.0001,756.1071639
0.00085,0.00065,0.00015,461.7668966
0.00085,0.00065,0.0002,538.6182837
0.00085,0.00065,0.00025,763.6572091
0.00085,0.00065,0.0003,972.4620436
0.00085,0.00065,0.00035,966.248977
0.00085,0.00065,0.0004,896.2941794
0.00085,0.00065,0.00045,856.0518017
0.00085,0.00065,0.0005,829.3888868
0.00085,0.00065,0.00055,777.5907083
0.00085,0.00065,0.0006,769.811857
0.00085,0.00065,0.00065,741.809438
0.00085,0.00065,0.0007,663.8333883
0.00085,0.00065,0.00075,595.4988642
0.00085,0.00065,0.0008,561.188005
0.00085,0.00065,0.00085,490.5087345
0.00085,0.00065,0.0009,468.7048341
0.00085,0.00065,0.00095,470.69991
0.00085,0.0007,5.00E-05,1108.036569
0.00085,0.0007,0.0001,891.978624
0.00085,0.0007,0.00015,802.0492698
0.00085,0.0007,0.0002,887.1177638
0.00085,0.0007,0.00025,977.2199727
0.00085,0.0007,0.0003,937.5901199
0.00085,0.0007,0.00035,852.4551634
0.00085,0.0007,0.0004,800.0270356
0.00085,0.0007,0.00045,794.7100054
0.00085,0.0007,0.0005,759.285984
0.00085,0.0007,0.00055,729.5896943
0.00085,0.0007,0.0006,679.6093868
0.00085,0.0007,0.00065,637.6699456
0.00085,0.0007,0.0007,587.0372852
0.00085,0.0007,0.00075,549.1308492
0.00085,0.0007,0.0008,512.7434684
0.00085,0.0007,0.00085,451.4964996
0.00085,0.0007,0.0009,457.0947304
0.00085,0.0007,0.00095,483.6604848
0.00085,0.00075,5.00E-05,979.7543901
0.00085,0.00075,0.0001,933.6669658
0.00085,0.00075,0.00015,941.4502162
0.00085,0.00075,0.0002,945.0740046
0.00085,0.00075,0.00025,891.1972118
0.00085,0.00075,0.0003,803.3285597
0.00085,0.00075,0.00035,771.0416976
0.00085,0.00075,0.0004,727.8226551
0.00085,0.00075,0.00045,717.0694853
0.00085,0.00075,0.0005,665.6692683
0.00085,0.00075,0.00055,651.895556
0.00085,0.00075,0.0006,624.5498945
0.00085,0.00075,0.00065,583.718794
0.00085,0.00075,0.0007,557.9165069
0.00085,0.00075,0.00075,525.411748
0.00085,0.00075,0.0008,486.2001293
0.00085,0.00075,0.00085,440.6689537
0.00085,0.00075,0.0009,451.7661857
0.00085,0.00075,0.00095,491.6612589
0.00085,0.0008,5.00E-05,816.0136289
0.00085,0.0008,0.0001,852.5089681
0.00085,0.0008,0.00015,888.8310748
0.00085,0.0008,0.0002,862.5514801
0.00085,0.0008,0.00025,808.8505063
0.00085,0.0008,0.0003,757.6227011
0.00085,0.0008,0.00035,714.9675364
0.00085,0.0008,0.0004,681.9974677
0.00085,0.0008,0.00045,655.2653397
0.00085,0.0008,0.0005,597.5466989
0.00085,0.0008,0.00055,598.556162
0.00085,0.0008,0.0006,561.4236581
0.00085,0.0008,0.00065,525.6521606
0.00085,0.0008,0.0007,512.0227023
0.00085,0.0008,0.00075,482.7600539
0.00085,0.0008,0.0008,451.2384518
0.00085,0.0008,0.00085,451.4184557
0.00085,0.0008,0.0009,464.6519064
0.00085,0.0008,0.00095,507.7357887
0.00085,0.00085,5.00E-05,667.9161292
0.00085,0.00085,0.0001,781.3782534
0.00085,0.00085,0.00015,793.7897661
0.00085,0.00085,0.0002,772.4464018
0.00085,0.00085,0.00025,720.8246783
0.00085,0.00085,0.0003,676.326164
0.00085,0.00085,0.00035,646.7006873
0.00085,0.00085,0.0004,624.0432753
0.00085,0.00085,0.00045,605.3614571
0.00085,0.00085,0.0005,568.3380386
0.00085,0.00085,0.00055,550.170208
0.00085,0.00085,0.0006,507.0414093
0.00085,0.00085,0.00065,478.2882732
0.00085,0.00085,0.0007,466.5685097
0.00085,0.00085,0.00075,470.6156621
0.00085,0.00085,0.0008,459.8870684
0.00085,0.00085,0.00085,468.7057358
0.00085,0.00085,0.0009,476.6061168
0.00085,0.00085,0.00095,494.1935253
0.00085,0.0009,5.00E-05,631.6082629
0.00085,0.0009,0.0001,770.5539274
0.00085,0.0009,0.00015,760.3635518
0.00085,0.0009,0.0002,685.9362228
0.00085,0.0009,0.00025,637.4677255
0.00085,0.0009,0.0003,602.4263964
0.00085,0.0009,0.00035,589.4136252
0.00085,0.0009,0.0004,569.5510533
0.00085,0.0009,0.00045,543.6553114
0.00085,0.0009,0.0005,550.2648002
0.00085,0.0009,0.00055,506.1303138
0.00085,0.0009,0.0006,495.1567003
0.00085,0.0009,0.00065,461.6725311
0.00085,0.0009,0.0007,451.5004764
0.00085,0.0009,0.00075,457.0808286
0.00085,0.0009,0.0008,463.5919357
0.00085,0.0009,0.00085,481.4918384
